WATER_TYPE_NAME,Mgmt_Unit,ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_NAME,LAST_ASSESSED_CYCLE,DWQ_Category,EPA_IR_CATEGORY_ID,PARAMETER_CODE_NAME,PARAMETER_ATTAINMENT,Parameter_Status,Uses,FIRST_LISTED_CYCLE,CWA303D_PRIORITY_RANKING,WATER_SIZE,UNITS
RIVER,Bear River,UT16010101-007_00,Big Creek,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2014,Low,31.0079,Miles
RIVER,Bear River,UT16010101-008_00,North Woodruff,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,2.3531,Miles
RIVER,Bear River,UT16010101-009_00,Bear River-5,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,12.1575,Miles
RIVER,Bear River,UT16010101-010_00,Birch Creek - Bear,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,19.6444,Miles
RIVER,Bear River,UT16010101-011_00,Woodruff Creek-1,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,8.2049,Miles
RIVER,Bear River,UT16010101-012_00,Unnamed Creek,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Bear River,UT16010101-013_00,Woodruff Creek-4,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,42.1112,Miles
RIVER,Bear River,UT16010101-014_00,Woodruff Creek-3,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Bear River,UT16010101-015_00,Woodruff Creek-2,2014,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,5.7717,Miles
RIVER,Bear River,UT16010101-016_00,Saleratus Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (30885),Aquatic Wildlife (Cold Water),1998,Low,29.1405,Miles
RIVER,Bear River,UT16010101-016_00,Saleratus Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2012,Low,29.1405,Miles
RIVER,Bear River,UT16010101-017_00,Dry Creek,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,1.4261,Miles
RIVER,Bear River,UT16010101-018_00,Sutton Creek,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,35.523,Miles
RIVER,Bear River,UT16010101-019_01,Yellow Creek Tributaries-1,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,23.3213,Miles
RIVER,Bear River,UT16010101-019_02,Yellow Creek Tributaries-2,2014,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Bear River,UT16010101-021_00,Bear River-6,2022,Not Supporting,5,ALUMINUM,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,20.1605,Miles
RIVER,Bear River,UT16010101-022_00,Mill Creek,2020,Fully Supporting,1,NA,NA,NA,NA,NA,NA,58.7378,Miles
RIVER,Bear River,UT16010101-023_00,West Fork Bear River,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,72.0755,Miles
RIVER,Bear River,UT16010101-024_00,Hayden Fork,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,17.6679,Miles
RIVER,Bear River,UT16010101-025_00,Stillwater Fork,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2020,Low,34.9426,Miles
RIVER,Bear River,UT16010101-026_00,East Fork Bear River,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,53.8896,Miles
RIVER,Bear River,UT16010101-027_00,Bear River East,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,2.8232,Miles
RIVER,Bear River,UT16010101-028_00,Yellow Creek,2012,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,16.8393,Miles
RIVER,Bear River,UT16010102-001_00,Bear River North,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.1264,Miles
RIVER,Bear River,UT16010201-001_00,Bear Lake West,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2016,Low,1.1509,Miles
RIVER,Bear River,UT16010201-002_00,Laketown,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,12.2818,Miles
RIVER,Bear River,UT16010201-002_00,Laketown,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,12.2818,Miles
RIVER,Bear River,UT16010201-003_00,South Eden,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,5.9202,Miles
RIVER,Bear River,UT16010201-004_00,North Eden,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,17.5663,Miles
RIVER,Bear River,UT16010202-001_00,Worm Creek,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,0.0049,Miles
RIVER,Bear River,UT16010202-002_00,Newton Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (11147),Aquatic Wildlife (Cold Water),1996,Low,2.554,Miles
RIVER,Bear River,UT16010202-002_00,Newton Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,2.554,Miles
RIVER,Bear River,UT16010202-003_00,Hopkins Slough,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,9.8767,Miles
RIVER,Bear River,UT16010202-004_00,Bear River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",1998,Low,41.4464,Miles
RIVER,Bear River,UT16010202-004_00,Bear River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (38238),"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",1998,Low,41.4464,Miles
RIVER,Bear River,UT16010202-004_00,Bear River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,41.4464,Miles
RIVER,Bear River,UT16010202-005_00,Summit Creek Lower,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,7.9705,Miles
RIVER,Bear River,UT16010202-006_00,City Creek,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,8.8866,Miles
RIVER,Bear River,UT16010202-007_00,Cherry Creek - Bear,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,5.0468,Miles
RIVER,Bear River,UT16010202-008_00,High Creek Lower,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (38238),Aquatic Wildlife (Cold Water),1998,Low,3.3931,Miles
RIVER,Bear River,UT16010202-009_00,Spring Creek Lewiston,2022,Approved TMDL,4A,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (38238),Aquatic Wildlife (Warm Water),1998,Low,2.2928,Miles
RIVER,Bear River,UT16010202-009_00,Spring Creek Lewiston,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,"TMDL Approved (4012, 38238)",Aquatic Wildlife (Warm Water),1998,Low,2.2928,Miles
RIVER,Bear River,UT16010202-010_00,Cub River,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,16.4756,Miles
RIVER,Bear River,UT16010202-010_00,Cub River,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (38238),Aquatic Wildlife (Warm Water),1998,Low,16.4756,Miles
RIVER,Bear River,UT16010202-010_00,Cub River,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),1998,Low,16.4756,Miles
RIVER,Bear River,UT16010202-011_00,Summit Creek Upper,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,9.9878,Miles
RIVER,Bear River,UT16010202-012_00,High Creek Upper,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,9.4974,Miles
RIVER,Bear River,UT16010202-013_00,Clarkston Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,23.9341,Miles
RIVER,Bear River,UT16010202-014_00,The Slough,2012,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,3.2139,Miles
RIVER,Bear River,UT16010202-015_00,Clay Slough,2016,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Recreation and Aesthetics (Infrequent Primary Contact)",2012,Low,2.96,Miles
RIVER,Bear River,UT16010202-015_00,Clay Slough,2016,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2012,Low,2.96,Miles
RIVER,Bear River,UT16010202-015_00,Clay Slough,2016,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",2012,Low,2.96,Miles
RIVER,Bear River,UT16010203-001_00,Cutler West,2014,Insufficient Data,3,NA,NA,NA,NA,NA,NA,2.8478,Miles
RIVER,Bear River,UT16010203-002_00,Swift Slough,2012,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,10.8954,Miles
RIVER,Bear River,UT16010203-005_00,Logan River-1,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (38238),Aquatic Wildlife (Cold Water),1998,Low,40.0069,Miles
RIVER,Bear River,UT16010203-005_00,Logan River-1,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,40.0069,Miles
RIVER,Bear River,UT16010203-006_00,Logan River-2,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2020,Low,71.7763,Miles
RIVER,Bear River,UT16010203-007_00,Little Bear-3,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,15.2185,Miles
RIVER,Bear River,UT16010203-008_00,Spring Creek-Hyrum,2022,Not Supporting but has Approved TMDL for some parameters,5,"AMMONIA, TOTAL",Not meeting criteria,TMDL Approved (4012),"Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Aquatic Wildlife (Cold Water)",1998,Low,10.853,Miles
RIVER,Bear River,UT16010203-008_00,Spring Creek-Hyrum,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,10.853,Miles
RIVER,Bear River,UT16010203-008_00,Spring Creek-Hyrum,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2020,Low,10.853,Miles
RIVER,Bear River,UT16010203-008_00,Spring Creek-Hyrum,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Approved (4012),Recreation and Aesthetics (Infrequent Primary Contact),2002,Low,10.853,Miles
RIVER,Bear River,UT16010203-009_00,Little Bear River-1,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,27.7899,Miles
RIVER,Bear River,UT16010203-010_00,Little Bear-4,2006,Insufficient Data,3,NA,NA,NA,NA,NA,NA,2.2248,Miles
RIVER,Bear River,UT16010203-011_00,Little Bear River-2,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,8.8563,Miles
RIVER,Bear River,UT16010203-012_00,Little Bear River Tributaries,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,0.9601,Miles
RIVER,Bear River,UT16010203-013_00,South Fork Little Bear,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,21.5849,Miles
RIVER,Bear River,UT16010203-014_00,East Fork Little Bear-1,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,7.7177,Miles
RIVER,Bear River,UT16010203-015_00,Davenport Creek,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,37.2246,Miles
RIVER,Bear River,UT16010203-016_00,Porcupine Creek,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,1.5309,Miles
RIVER,Bear River,UT16010203-017_00,East Fork Little Bear-2,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,31.0267,Miles
RIVER,Bear River,UT16010203-018_00,Blacksmith Fork-2,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,56.6002,Miles
RIVER,Bear River,UT16010203-019_00,Left Hand Fork Blacksmith Fork,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,25.5,Miles
RIVER,Bear River,UT16010203-020_00,Blacksmith Fork-1,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2016,Low,11.6242,Miles
RIVER,Bear River,UT16010204-001_00,Box Elder Creek-1,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,0,Miles
RIVER,Bear River,UT16010204-002_00,Bear River Lower-East,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2012,Low,26.1854,Miles
RIVER,Bear River,UT16010204-003_00,Bear River-1,2020,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2010,Low,19.0803,Miles
RIVER,Bear River,UT16010204-004_00,Bear River Lower-West,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,10.4099,Miles
RIVER,Bear River,UT16010204-005_00,Box Elder Creek-2,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,7.4696,Miles
RIVER,Bear River,UT16010204-006_00,Malad River-1,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2020,Low,61.27,Miles
RIVER,Bear River,UT16010204-006_00,Malad River-1,2022,Not Supporting,5,"AMMONIA, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2020,Low,61.27,Miles
RIVER,Bear River,UT16010204-006_00,Malad River-1,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,61.27,Miles
RIVER,Bear River,UT16010204-007_01,Middle Bear East-1,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,4.4531,Miles
RIVER,Bear River,UT16010204-007_02,Middle Bear East-2,2022,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,5.9859,Miles
RIVER,Bear River,UT16010204-008_01,Bear River-2-1,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2008,Low,42.6711,Miles
RIVER,Bear River,UT16010204-008_02,Bear River-2-2,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2020,Low,13.2544,Miles
RIVER,Bear River,UT16010204-008_02,Bear River-2-2,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Warm Water), Aquatic Wildlife (Waterfowl, Shorebirds, and Other)",2014,Low,13.2544,Miles
RIVER,Bear River,UT16010204-008_02,Bear River-2-2,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Warm Water),2008,Low,13.2544,Miles
RIVER,Bear River,UT16010204-010_01,Malad River-2-1,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,8.5528,Miles
RIVER,Bear River,UT16010204-010_02,Malad River-2-2,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,3.7293,Miles
RIVER,Bear River,UT16010204-011_01,Mantua Reservoir Tributaries-1,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.9638,Miles
RIVER,Bear River,UT16010204-011_02,Mantua Reservoir Tributaries-2,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,1.1199,Miles
RIVER,Bear River,UT16010204-013_00,Salt Creek-Bothwell,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,4.7521,Miles
RIVER,Weber River,UT16020101-001_00,Lost Creek1-Croydon,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,26.103,Miles
RIVER,Weber River,UT16020101-002_00,Francis Creek,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,8.1377,Miles
RIVER,Weber River,UT16020101-003_00,Lost Creek2-Croydon,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,57.0259,Miles
RIVER,Weber River,UT16020101-004_00,Weber River-7,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,11.5509,Miles
RIVER,Weber River,UT16020101-004_00,Weber River-7,2022,Not Supporting,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,11.5509,Miles
RIVER,Weber River,UT16020101-005_00,Main Canyon,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,12.7432,Miles
RIVER,Weber River,UT16020101-006_00,Weber Upper Tributaries-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,1.5358,Miles
RIVER,Weber River,UT16020101-007_00,Echo Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Approved (30893),Aquatic Wildlife (Cold Water),1998,Low,44.4476,Miles
RIVER,Weber River,UT16020101-007_00,Echo Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2014,Low,44.4476,Miles
RIVER,Weber River,UT16020101-008_00,Carruth Creek,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,"Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2020,Low,7.8937,Miles
RIVER,Weber River,UT16020101-009_00,Grass Creek,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,10.1982,Miles
RIVER,Weber River,UT16020101-010_00,Chalk Creek1-Coalville,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,8.1527,Miles
RIVER,Weber River,UT16020101-011_00,South Fork Chalk Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,"Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2020,Low,53.6402,Miles
RIVER,Weber River,UT16020101-011_00,South Fork Chalk Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,53.6402,Miles
RIVER,Weber River,UT16020101-011_00,South Fork Chalk Creek,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,53.6402,Miles
RIVER,Weber River,UT16020101-012_00,Chalk Creek-2,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,"Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2020,Low,5.5525,Miles
RIVER,Weber River,UT16020101-013_00,Huff Creek,2022,Approved TMDL,4A,SEDIMENT,Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,20.544,Miles
RIVER,Weber River,UT16020101-013_00,Huff Creek,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,20.544,Miles
RIVER,Weber River,UT16020101-014_00,Chalk Creek3-Coalville,2022,Approved TMDL,4A,HABITAT ALTERATIONS,Not meeting criteria,Non-pollutant impairment (4C),Aquatic Wildlife (Cold Water),1998,Low,17.2319,Miles
RIVER,Weber River,UT16020101-014_00,Chalk Creek3-Coalville,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,17.2319,Miles
RIVER,Weber River,UT16020101-014_00,Chalk Creek3-Coalville,2022,Approved TMDL,4A,SEDIMENT,Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,17.2319,Miles
RIVER,Weber River,UT16020101-015_00,East Fork Chalk Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,35.1865,Miles
RIVER,Weber River,UT16020101-016_00,Chalk Creek-4,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,54.8084,Miles
RIVER,Weber River,UT16020101-016_00,Chalk Creek-4,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,54.8084,Miles
RIVER,Weber River,UT16020101-016_00,Chalk Creek-4,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (239),Aquatic Wildlife (Cold Water),1998,Low,54.8084,Miles
RIVER,Weber River,UT16020101-017_00,Weber River-8,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,11.3009,Miles
RIVER,Weber River,UT16020101-018_00,Weber Upper Tributaries-2,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,6.058,Miles
RIVER,Weber River,UT16020101-019_00,Weber Upper Tributaries-3,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,23.1845,Miles
RIVER,Weber River,UT16020101-020_01,Silver Creek-1,2022,Not Supporting but has Approved TMDL for some parameters,5,CADMIUM,Not meeting criteria,TMDL Approved (11152),"Agricultural, Aquatic Wildlife (Cold Water), Domestic Source",1998,Low,13.1527,Miles
RIVER,Weber River,UT16020101-020_01,Silver Creek-1,2022,Not Supporting but has Approved TMDL for some parameters,5,ZINC,Not meeting criteria,TMDL Approved (11152),Aquatic Wildlife (Cold Water),1998,Low,13.1527,Miles
RIVER,Weber River,UT16020101-020_01,Silver Creek-1,2022,Not Supporting but has Approved TMDL for some parameters,5,ARSENIC,Not meeting criteria,TMDL Needed,Domestic Source,2006,Low,13.1527,Miles
RIVER,Weber River,UT16020101-020_01,Silver Creek-1,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,"Recreation and Aesthetics (Infrequent Primary Contact), Domestic Source",2020,Low,13.1527,Miles
RIVER,Weber River,UT16020101-020_01,Silver Creek-1,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2010,Low,13.1527,Miles
